center_idx,angle,deviation
1,128.44546116447438,11.880409987396376
1,79.77812307739012,36.786928099687884
1,70.91038063548638,45.65467054159163
1,60.532531347631505,56.0325198294465
1,43.57592705558219,72.98912412149582
1,157.85572380763813,41.290672630560124
1,60.24162491482464,56.32342626225336
1,88.18357197020995,28.38147920686805
1,114.72413426058905,1.8409169164889505
1,67.3175946128205,49.247456564257504
1,99.68155664864013,16.88349452843788
1,53.62526294432108,62.939788232756925
1,58.296142741839624,58.26890843523838
1,115.09015840122552,1.4748927758524815
1,42.219876813604394,74.3451743634736
1,97.14619073136333,19.41886044571467
1,148.62438567521534,32.05933449813733
1,50.9194114894399,65.6456396876381
1,89.04215744291366,27.52289373416434
1,68.31641941669366,48.24863176038434
1,155.79875087522413,39.233699698146125
1,87.85713364255133,28.707917534526672
1,49.89781067974456,66.66724049733344
1,95.92756475896655,20.63748641811145
1,27.390237379438705,89.1748137976393
1,138.348716671747,21.78366549466901
1,94.71641283350114,21.848638343576866
1,101.15266694743926,15.412384229638747
1,113.91061363322316,2.65443754385484
1,80.5001615550163,36.0648896220617
1,128.91940872932932,12.354357552251315
1,58.17902674089968,58.386024436178324
1,104.23239465285745,12.332656524220553
1,136.19806211311257,19.633010936034566
1,166.60830447623619,50.04325329915818
1,91.43099308172665,25.13405809535135
1,51.4919198096431,65.07313136743491
1,29.644874351505226,86.92017682557278
1,51.68188454516403,64.88316663191398
1,46.22732144963975,70.33772972743824
1,171.71982256596453,55.15477138888653
1,141.71402033777676,25.148969160698755
1,97.84139753376773,18.72365364331027
1,121.6311466703179,5.066095493239899
1,136.9801599458919,20.415108768813894
1,139.6695122222098,23.104461045131785
1,110.08242595050733,6.482625226570676
1,46.05708707551695,70.50796410156106
2,69.04724631609105,47.517804860986956
2,80.74932636952246,35.81572480755554
2,125.15833171191935,8.593280534841341
2,56.321572562326644,60.24347861475136
2,117.04138025039015,0.4763290733121437
2,45.00279660839325,71.56225456868475
2,149.24545252235313,32.68040134527513
2,114.49295769630184,2.072093480776161
2,87.303059057689,29.261992119389006
2,67.64492764787987,48.920123529198136
2,86.02773865172853,30.537312525349478
2,125.15833171191935,8.593280534841341
2,80.74932636952246,35.81572480755554
2,117.04138025039015,0.4763290733121437
2,56.321572562326644,60.24347861475136
2,45.00279660839325,71.56225456868475
2,114.49295769630184,2.072093480776161
2,149.24545252235313,32.68040134527513
2,67.64492764787987,48.920123529198136
2,87.303059057689,29.261992119389006
2,86.02773865172853,30.537312525349478
2,81.05956527843584,35.50548589864216
2,76.13306551551634,40.43198566156167
2,156.55792051376,39.99286933668199
2,81.26256455724001,35.30248661983799
2,114.68170138285126,1.8833497942267456
2,84.69700871832438,31.86804245875362
2,156.36345921615188,39.79840803907388
2,122.27254056614115,5.7074893890631415
2,46.10083252275774,70.46421865432026
2,156.55792051376,39.99286933668199
2,76.13306551551634,40.43198566156167
2,81.26256455724001,35.30248661983799
2,84.69700871832438,31.86804245875362
2,114.68170138285126,1.8833497942267456
2,122.27254056614115,5.7074893890631415
2,156.36345921615188,39.79840803907388
2,46.10083252275774,70.46421865432026
2,125.82574438878277,9.260693211704762
2,100.34754256559553,16.217508611482472
2,99.86675303519692,16.698298141881082
2,58.17238843722978,58.39266273984823
2,80.26504673377256,36.30000444330544
2,46.15836240686745,70.40668877021056
2,116.39746448031198,0.16758669676602267
2,100.34754256559553,16.217508611482472
2,58.17238843722978,58.39266273984823
2,99.86675303519692,16.698298141881082
2,46.15836240686745,70.40668877021056
2,80.26504673377256,36.30000444330544
2,116.39746448031198,0.16758669676602267
2,156.8207944312538,40.2557432541758
2,156.8207944312538,40.2557432541758
2,104.45370939496915,12.111341782108852
2,104.45370939496915,12.111341782108852
2,54.2929448165561,62.2721063605219
2,46.20807486326114,70.35697631381686
2,68.08428199960153,48.480769177476475
2,81.80871171323766,34.75633946384035
2,124.16188558623239,7.596834409154383
2,81.80871171323766,34.75633946384035
2,68.08428199960153,48.480769177476475
2,124.16188558623239,7.596834409154383
2,34.19998176504094,82.36506941203706
2,153.49042031052824,36.92536913345023
2,153.49042031052824,36.92536913345023
3,38.4360762443885,78.1289749326895
3,92.06684457240264,24.49820660467536
3,129.06816322865885,12.503112051580842
3,91.28283753986821,25.282213637209793
3,67.93780657523759,48.62724460184042
3,149.70860759932324,33.14355642224524
3,33.73568274825699,82.82936842882101
3,71.35114996754707,45.21390120953093
3,67.78939223422965,48.77565894284835
